account_id,company_name,signup_month,month,industry,employee_count,revenue_tier,region,m365_active_users,m365_licensed_seats,teams_daily_active,azure_compute_hours,dynamics_users,security_product,support_tickets,estimated_clv_12mo,churned
1069.0,Stokes and Sons,7,1,Healthcare,364,High,Midwest,0.0,0,0,0.0,0,1,0,71100.0,0
1069.0,Stokes and Sons,7,2,Healthcare,364,High,Midwest,0.0,-1,0,0.0,0,1,0,71100.0,0
1069.0,Stokes and Sons,7,3,Healthcare,364,High,Midwest,0.0,0,0,0.0,0,1,99,71100.0,0
1069.0,Stokes and Sons,7,4,Healthcare,364,High,Midwest,0.0,0,0,0.0,0,1,0,71100.0,0
1069.0,Stokes and Sons,7,5,Healthcare,364,High,Midwest,0.0,0,0,0.0,0,1,0,71100.0,0
1069.0,Stokes and Sons,7,6,Healthcare,364,High,Midwest,0.0,0,0,0.0,0,1,0,71100.0,0
1069.0,Stokes and Sons,7,7,Healthcare,364,High ,Midwest,135.0,223,90,143.29,0,1,2,97370.0,0
1069.0,Stokes and Sons,7,8,Healthcare,364,High,Midwest,125.0,222,77,175.33,0,1,99,96036.0,0
1069.0,Stokes and Sons,7,9,Healthcare,364,High,Midwest,146.0,229,104,126.6,0,1,2,98383.0,0
,Stokes and Sons,7,10,Healthcare,364,High,Midwest,118.0,226,76,235.72,0,1,1,94747.0,0
1069.0,Stokes and Sons,7,11,Healthcare,364,High,Midwest,139.0,229,113,192.28,0,1,2,97420.0,0
1069.0,Stokes and Sons,7,12,Healthcare,364,High,Midwest,148.0,228,110,86.22,0,1,1,98747.0,0
1070.0,Henderson Ltd,7,1,Healthcare,218,Low,West,0.0,0,0,0.0,0,0,0,9000.0,0
1070.0,Henderson Ltd,7,2,Healthcare,218,Low,West,0.0,0,0,0.0,0,0,0,9000.0,0
,Henderson Ltd,7,3,Healthcare,218,Low,West,0.0,0,0,0.0,0,0,0,9000.0,0
1070.0,Henderson Ltd,7,4,Healthcare,218,Low,West,0.0,0,0,0.0,0,0,0,9000.0,0
1070.0,Henderson Ltd,7,5,Healthcare,218,Low,West,0.0,0,0,0.0,0,0,99,9000.0,0
1070.0,Henderson Ltd,7,6,Healthcare,218,Low,West,0.0,0,0,0.0,0,0,99,9000.0,0
1070.0,Henderson Ltd,7,7,Healthcare,218,Low,West,110.0,200,80,10.94,0,0,1,11790.0,0
1070.0,Henderson Ltd,7,8,Healthcare,218,Low,West,120.0,203,70,4.23,0,0,1,11963.0,0
1070.0,Henderson Ltd,7,9,Healthcare,218,Low,West,108.0,197,83,6.09,0,0,1,11783.0,0
1070.0,Henderson Ltd,7,10,Healthcare,218,Low,West,101.0,205,64,5.9,0,0,2,11549.0,0
1070.0,Henderson Ltd,7,11,Healthcare,218,Low,West,109.0,202,95,8.34,0,0,2,11746.0,0
1070.0,Henderson Ltd,7,12,Healthcare,218,Low,West,112.0,207,70,2.53,0,0,1,11752.0,0
1071.0,Harris-Carson,6,1,Finance,466,Low,Southeast,0.0,0,0,0.0,0,0,0,9000.0,0
1071.0,Harris-Carson,6,2,Finance,466,Low,Southeast,0.0,0,0,0.0,0,0,0,9000.0,0
1071.0,Harris-Carson,6,3 ,Finance,466,Low,Southeast,0.0,0,0,0.0,0,0,0,9000.0,0
1071.0,Harris-Carson,6,4,Finance,466,Low,Southeast,0.0,0,0,0.0,0,0,0,9000.0,0
1071.0,Harris-Carson,6,5,Finance,466,MID,Southeast,0.0,0,0,0.0,0,0,0,9000.0,0
1071.0,Harris-Carson,6,6,Finance,466,Low,Southeast,209.0,410,167,9.02,0,0,0,11621.0,0
1071.0,Harris-Carson,6,7,Finance,466,Low,Southeast,203.0,408,161,2.0,0,0,2,11570.0,0
1071.0,Harris-Carson,6,8,Finance,466,Low,Southeast,207.0,415,106,4.63,0,0,1,11575.0,0
1071.0,Harris-Carson,6,9,Finance,466,Low,Southeast,209.0,410,178,2.86,0,0,2,11621.0,0
1071.0,Harris-Carson,6,10,Finance,466,Low,Southeast,205.0,414,115,2.83,0,0,1,11560.0,0
1071.0,Harris-Carson,6,11,Finance,466,Low,Southeast,216.0,409,155,7.25,0,0,2,11698.0,0
1071.0,Harris-Carson,6,12,Finance,466,Low,Southeast,219.0,414,181,1.12,0,0,2,11702.0,0
1072.0,Flowers LLC,4,1,Finance,403,Low,Southwest,0.0,0,18,0.0,0,1,0,9480.0,0
1072.0,Flowers LLC,4,2,Finance,403,Low,Southwest,0.0,0,0,0.0,0,1,0,9480.0,0
1072.0,Flowers LLC,4,3,Finance,403,Low,Southwest,0.0,0,0,0.0,0,1,0,9480.0,0
1072.0,Flowers LLC,4,4,Finance,403,Low,Southwest,202.0,301,126,1.89,0,1,2,12779.0,0
1072.0,Flowers LLC,4,5,Finance,403,Low,Southwest,184.0,299,160,-5.0,0,1,0,12545.0,0
1072.0,Flowers LLC,4,6,Finance,403,Low,Southwest,203.0,300,119,9.07,0,1,0,12802.0,0
1072.0,Flowers LLC,4,7,Finance,403,Low,Southwest,198.0,303,173,6.09,0,1,2,12705.0,0
1072.0,Flowers LLC,4,8,Finance,403,Low,Southwest,197.0,310,135,8.09,0,1,0,12629.0,0
1072.0,Flowers LLC,4,9,Finance,403,Low,Southwest,199.0,307,129,10.71,0,1,1,12682.0,0
1072.0,Flowers LLC,4,10,Finance,403,Low,Southwest,194.0,304,158,,0,1,0,12640.0,0
1072.0,Flowers LLC,4,11,Finance,403,Low,Southwest,196.0,310,102,11.94,0,1,2,12615.0,0
1072.0,Flowers LLC,4,12,Finance,403,Low,Southwest,,311,172,5.63,0,1,1,12864.0,0
1073.0,Bartlett-Sloan,1,1,Finance ,375,Low,West,176.0,232,145,11.86,0,0,1,12666.0,0
1073.0,Bartlett-Sloan,1,2,Tech,375,Low,West,177.0,232,146,3.47,0,0,1,12684.0,0
1073.0,Bartlett-Sloan,1,3,Tech,375,Low,West,180.0,239,128,2.15,0,0,2,12643.0,0
1073.0,Bartlett-Sloan,1,4,Tech,375,Low,West,177.0,229,99,11.2,0,0,2,12726.0,0
1073.0,Bartlett-Sloan,1,5,HEALTHCARE,375,Low,West,180.0,232,123,4.77,0,0,1,12739.0,0
1073.0,Bartlett-Sloan,1,6,Tech,375,Low,West,182.0,237,129,10.5,0,0,2,12705.0,0
1073.0,Bartlett-Sloan,1,7,Tech,375,Low,West,177.0,9999,122,6.75,0,0,2,12643.0,0
1073.0,Bartlett-Sloan,1,8,Tech,375,Low,West,182.0,232,143,6.29,0,0,3,12775.0,0
1073.0,Bartlett-Sloan,1,9,Tech,375,Low,West,154.0,235,91,10.13,0,0,99,12232.0,0
1073.0,Bartlett-Sloan,1,10,retail,375,Low,West,136.0,236,104,2.44,0,0,4,11900.0,0
1073.0,Bartlett-Sloan,1,11,Tech,375,Low,West,112.0,237,56,2.09,0,0,99,11465.0,0
1073.0,Bartlett-Sloan,1,12,Tech,375,Low,West,81.0,235,35,6.79,0,0,6,10928.0,1
1074.0,Miller PLC,9,1, Tech,143,Low,Southeast,0.0,0,0,0.0,0,1,0,9480.0,0
1074.0,Miller PLC,9,2,Healthcare,143,Low,Southeast,0.0,0,0,0.0,0,1,0,9480.0,0
1074.0,Miller PLC,9,3,Healthcare,143,Low,Southeast,0.0,0,0,0.0,0,1,0,9480.0,0
1074.0,Miller PLC,9,4,Healthcare,143,Low,Southeast,0.0,0,0,0.0,0,1,0,9480.0,0
1074.0,Miller PLC,9,5,Healthcare,143,Low,Southeast,0.0,0,0,0.0,0,1,0,9480.0,0
1074.0,Miller PLC,9,6,Healthcare,143,Low,Southeast,0.0,0,0,0.0,0,1,0,9480.0,0
1074.0,Miller PLC,9,7,TECH ,143,Low,Southeast,0.0,0,0,0.0,0,1,0,9480.0,0
1074.0,Miller PLC,9,8,Healthcare,143,Low,Southeast,0.0,0,0,0.0,0,1,0,9480.0,0
1074.0,Miller PLC,9,9,Healthcare,143,Low,Southeast,92.0,127,65,125.09,0,1,1,13483.0,0
1074.0,Miller PLC,9,10,Healthcare,143,Low,Southeast,72.0,130,41,102.2,0,1,2,12766.0,0
1074.0,Miller PLC,9,11,Healthcare,143,Low,Southeast,89.0,130,68,103.95,0,1,1,13315.0,0
1074.0,Miller PLC,9,12,Healthcare,143,Low,Southeast,90.0,-1,75,58.49,0,1,2,13304.0,0
1075.0,Arnold-Gates,3,1,Healthcare,284,Low,Southeast,0.0,0,0,-5.0,0,0,0,9000.0,0
1075.0,Arnold-Gates,3,2,Healthcare,284,Low,Southeast,,0,0,0.0,0,0,0,9000.0,0
1075.0,Arnold-Gates,3,3,Healthcare,284,Low,Southeast,159.0,261,174,9.03,0,0,2,12039.0,0
1075.0,Arnold-Gates,3,4,Healthcare,284,Low,Southeast,154.0,257,94,1.36,0,0,2,11997.0,0
1075.0,Arnold-Gates,3,5,Healthcare,284,Low,Southeast,167.0,266,85,5.57,0,0,1,12117.0,0
1075.0,Arnold-Gates,3,6,Healthcare,284,Low,Southeast,152.0,257,129,8.7,0,0,1,11964.0,0
1075.0,Arnold-Gates,3,7,Healthcare,284,Low,Southeast,152.0,261,98,8.57,0,0,2,11926.0,0
1075.0,Arnold-Gates,3,8,Healthcare,284,Low,Southeast,160.0,260,100,11.11,0,0,1,12065.0,0
1075.0,Arnold-Gates,3,9,Healthcare,284,Low,Southeast,173.0,263,119,5.96,0,0,6,12243.0,0
1075.0,Arnold-Gates,3,10,Healthcare,284,Low,Southeast,137.0,261,103,6.54,0,0,4,11685.0,0
1075.0,Arnold-Gates,3,11,Healthcare,284,Low,Southeast,111.0,262,49,7.3,0,0,4,11259.0,0
1075.0,Arnold-Gates,3,12,Healthcare,284,Low,Southeast,75.0,267,50,8.41,0,0,6,10660.0,1
1076.0,"Ellis, Marks and Buchanan",7,1,Manufacturing,45,Low,West,0.0,0,0,0.0,0,1,0,9480.0,0
1076.0,"Ellis, Marks and Buchanan",7,02,Manufacturing,45,Low,West,0.0,0,0,0.0,0,1,0,9480.0,0
1076.0,"Ellis, Marks and Buchanan",7,3,Manufacturing,45,Low,West,0.0,0,0,0.0,0,1,0,9480.0,0
1076.0,"Ellis, Marks and Buchanan",7,4,Manufacturing,45,Low,West,0.0,0,0,0.0,0,1,0,9480.0,0
1076.0,"Ellis, Marks and Buchanan",7,5, Tech,45,Low,West,0.0,0,0,0.0,0,1,0,9480.0,0
1076.0,"Ellis, Marks and Buchanan",7,6,Manufacturing,45,Low,West,0.0,0,0,0.0,0,1,0,9480.0,0
1076.0,"Ellis, Marks and Buchanan",7,7,Manufacturing,45,Low,West,26.0,41,17,59.98,0,1,99,13103.0,0
1076.0,"Ellis, Marks and Buchanan",7,8,Manufacturing,45,Low,West,33.0,42,25,145.94,0,1,2,13740.0,0
1076.0,"Ellis, Marks and Buchanan",7,9,Manufacturing,45,low,West,30.0,44,21,56.98,0,1,1,13304.0,0
1076.0,"Ellis, Marks and Buchanan",7,10,Manufacturing,45,Low,West,40.0,49,23,-5.0,0,1,1,13869.0,0
1076.0,"Ellis, Marks and Buchanan",7,11,Manufacturing,45,Low,West,28.0,42,19,44.51,0,1,1,13240.0,0
1076.0,"Ellis, Marks and Buchanan",7,12,Manufacturing,45,Low,West,35.0,49,25,163.6,0,1,2,13440.0,0
1077.0,"Matthews, Harrington and Rodriguez",9,1,Manufacturing,184,Mid,Midwest,0.0,0,0,0.0,0,1,0,31600.0,0
1077.0,"Matthews, Harrington and Rodriguez",9,2,Manufacturing,184,Mid,Midwest,0.0,0,0,0.0,0,1,0,31600.0,0
1077.0,"Matthews, Harrington and Rodriguez",9,3,Manufacturing,184,Mid,Midwest,0.0,0,6,0.0,0,1,0,31600.0,0
1077.0,"Matthews, Harrington and Rodriguez",9,4,Manufacturing,184,Mid,Midwest,0.0,0,0,0.0,0,1,0,31600.0,0
1077.0,"Matthews, Harrington and Rodriguez",9,5,Manufacturing,184,Mid,Midwest,0.0,0,0,-5.0,0,1,0,31600.0,0
1077.0,"Matthews, Harrington and Rodriguez",9,6,Manufacturing,184,Mid,Midwest,0.0,0,0,0.0,0,1,0,31600.0,0
1077.0,"Matthews, Harrington and Rodriguez",9,7,Manufacturing,184,Mid,Midwest,0.0,0,0,0.0,0,1,0,31600.0,0
1077.0,"Matthews, Harrington and Rodriguez",9,8,Manufacturing,184,Mid,Midwest,0.0,0,0,0.0,0,1,0,31600.0,0
1077.0,"Matthews, Harrington and Rodriguez",9,9,Manufacturing,184,MID,Midwest,77.0,157,48,129.5,0,1,5,41666.0,0
1077.0,"Matthews, Harrington and Rodriguez",9,10,Manufacturing,184,Mid,Midwest,67.0,9999,35,121.86,0,1,3,40737.0,0
1077.0,"Matthews, Harrington and Rodriguez",9,11,Manufacturing,184,Mid,Midwest,56.0,158,43,-5.0,0,1,6,39762.0,0
1077.0,"Matthews, Harrington and Rodriguez",9,12,Manufacturing,184,Mid,Midwest,35.0,156,19,185.11,0,1,4,37941.0,1
1078.0,Hernandez PLC,7,1,Finance,473,Low,West,0.0,0,0,0.0,0,1,0,9480.0,0
1078.0,Hernandez PLC,7,2,Finance,473,Low,West,0.0,0,0,0.0,0,1,0,9480.0,0
1078.0,Hernandez PLC,7,3,Finance,473,Low,West,0.0,0,0,0.0,0,1,0,9480.0,0
1078.0,Hernandez PLC,7,4,retail,473,Low,West,0.0,0,0,0.0,0,1,0,9480.0,0
1078.0,Hernandez PLC,7,5,Finance,473,Low,West,0.0,0,0,0.0,0,1,0,9480.0,0
1078.0,Hernandez PLC,7,6, Tech,473,Low,West,0.0,0,0,0.0,0,1,0,9480.0,0
1078.0,Hernandez PLC,7,7,Finance,473,Low,West,277.0,404,165,163.56,0,1,0,13320.0,0
1078.0,Hernandez PLC,7,8,Finance,473,Low,West,286.0,405,234,112.18,0,1,2,13406.0,0
1078.0,Hernandez PLC,7,09,Finance,473,Low,West,281.0,410,180,103.18,0,1,2,13319.0,0
1078.0,Hernandez PLC,7,10,Finance,473,Low,West,303.0,414,207,136.98,0,1,1,13514.0,0
1078.0,Hernandez PLC,7,11,Finance,473,Low,West,294.0,418,227,72.19,0,1,2,13394.0,0
1078.0,Hernandez PLC,7,12,Finance,473,Low,West,271.0,411,224,82.9,0,1,2,13209.0,0
1079.0,"Chang, Ayers and Buckley",5,1,Manufacturing,227,Mid,Northeast,0.0,0,0,0.0,0,0,0,30000.0,0
1079.0,"Chang, Ayers and Buckley",5,2,Manufacturing,227,Mid,Northeast,0.0,0,0,0.0,0,0,0,30000.0,0
1079.0,"Chang, Ayers and Buckley",5,3,Manufacturing,227,Mid,Northeast,0.0,0,0,,0,0,0,30000.0,0
1079.0,"Chang, Ayers and Buckley",5,4,Manufacturing,227,Mid,Northeast,0.0,0,0,0.0,0,0,0,30000.0,0
1079.0,"Chang, Ayers and Buckley",5,5,Manufacturing,227,Mid,Northeast,109.0,169,74,4.21,0,0,2,40630.0,0
1079.0,"Chang, Ayers and Buckley",5,6,Manufacturing,227,Mid,Northeast,107.0,168,63,9.58,0,0,2,40517.0,0
1079.0,"Chang, Ayers and Buckley",5,7,Manufacturing,227,Mid,Northeast,118.0,165,77,4.13,0,0,2,41612.0,0
1079.0,"Chang, Ayers and Buckley",5,8,Manufacturing,227,Mid,Northeast,108.0,168,58,0.21,0,0,2,40600.0,0
,"Chang, Ayers and Buckley",5,9,Manufacturing,227,Mid,Northeast,100.0,169,84,7.8,0,0,1,39884.0,0
,"Chang, Ayers and Buckley",5,10,Manufacturing,227,Mid,Northeast,110.0,176,92,1.77,0,0,2,40350.0,0
1079.0,"Chang, Ayers and Buckley",5,11,Manufacturing,227,Mid,Northeast,116.0,172,77,6.59,0,0,2,41042.0,0
1079.0,"Chang, Ayers and Buckley",5,12,Manufacturing,227,Mid,Northeast,109.0,168,86,9.13,0,0,1,40683.0,0
1080.0,"Chan, Floyd and Dillon",5,1,Manufacturing,76,Mid,West,0.0,-1,0,0.0,0,0,0,30000.0,0
1080.0,"Chan, Floyd and Dillon",5,2,Manufacturing,76,Mid,West,0.0,0,0,,0,0,0,30000.0,0
1080.0,"Chan, Floyd and Dillon",5,3,Manufacturing,76,Mid,West,,0,0,0.0,0,0,0,30000.0,0
1080.0,"Chan, Floyd and Dillon",5,4,Manufacturing,76,Mid,West,,0,0,0.0,0,0,0,30000.0,0
1080.0,"Chan, Floyd and Dillon",5,5,Manufacturing,76,Mid,West,50.0,56,33,130.49,0,0,2,45700.0,0
1080.0,"Chan, Floyd and Dillon",5,6,Manufacturing,76,Mid,West,49.0,52,37,112.63,0,0,2,46392.0,0
1080.0,"Chan, Floyd and Dillon",5,7,Manufacturing,76,Mid,West,48.0,59,27,111.69,0,0,1,44590.0,0
1080.0,"Chan, Floyd and Dillon",5,8,Manufacturing,76,Mid,West,46.0,58,24,79.57,0,0,2,44303.0,0
1080.0,"Chan, Floyd and Dillon",5,9,Manufacturing,76,low,West,43.0,58,32,111.15,0,0,2,43579.0,0
1080.0,"Chan, Floyd and Dillon",5,10,Manufacturing,76,Mid,West,48.0,58,31,170.54,0,0,2,44786.0,0
1080.0,"Chan, Floyd and Dillon",5,11,Manufacturing,76,Mid,West,57.0,63,47,-5.0,0,0,1,45867.0,0
1080.0,"Chan, Floyd and Dillon",5,12,Manufacturing,76,Mid,West,49.0,68,37,73.1,0,0,2,43288.0,0
1081.0,Humphrey-Baker,9,1,Retail,390,Mid,Northeast,0.0,0,0,0.0,0,0,0,30000.0,0
1081.0,Humphrey-Baker,9,2,Retail,390,Mid,Northeast,0.0,0,0,-5.0,0,0,0,30000.0,0
1081.0,Humphrey-Baker,9,3,Retail,390,Mid,Northeast,0.0,0,0,0.0,0,0,0,30000.0,0
1081.0,Humphrey-Baker,9,4,Retail,390,Mid,Northeast,0.0,0,0,0.0,0,0,0,30000.0,0
1081.0,Humphrey-Baker,9,5,Retail,390,Mid,Northeast,0.0,0,0,,0,0,0,30000.0,0
1081.0,Humphrey-Baker,9,6,Retail,390,Mid,Northeast,0.0,0,0,-5.0,0,0,0,30000.0,0
1081.0,Humphrey-Baker,9,7,Retail,390,Mid,Northeast,0.0,-1,0,0.0,0,0,0,30000.0,0
1081.0,Humphrey-Baker,9,8,Retail,390,Mid,Northeast,0.0,0,0,0.0,0,0,0,30000.0,0
1081.0,Humphrey-Baker,9,9,Retail,390,Mid,Northeast,153.0,287,87,3.14,0,0,99,39063.0,0
1081.0,Humphrey-Baker,9,10,Retail,390,Mid,Northeast,157.0,-1,85,4.95,0,0,2,39232.0,0
1081.0,Humphrey-Baker,9,11,Retail,390,Mid,Northeast,166.0,290,99,1.6,0,0,1,39614.0,0
1081.0,Humphrey-Baker,9,12,Retail,390,Mid,Northeast,135.0,285,70,9.74,0,0,2,38232.0,0
1082.0,"Washington, Lynch and Johnson",8,1,Finance,69,Low,Midwest,0.0,0,0,0.0,0,0,0,9000.0,0
1082.0,"Washington, Lynch and Johnson",8,2,Finance,69,Low,Midwest,0.0,0,0,0.0,0,0,0,9000.0,0
1082.0,"Washington, Lynch and Johnson",8,3,Finance,69,Low,Midwest,0.0,0,0,0.0,0,0,0,9000.0,0
1082.0,"Washington, Lynch and Johnson",8,4,Finance,69,Low,Midwest,0.0,0,0,0.0,0,0,0,9000.0,0
1082.0,"Washington, Lynch and Johnson",8,5,Finance,69,Low,Midwest,0.0,0,0,0.0,0,0,0,9000.0,0
1082.0,"Washington, Lynch and Johnson",8,6,Finance,69,Low,Midwest,0.0,0,0,0.0,0,0,0,9000.0,0
1082.0,"Washington, Lynch and Johnson",8,7,Finance,69,Low,Midwest,0.0,0,0,0.0,0,0,0,9000.0,0
1082.0,"Washington, Lynch and Johnson",8,8,Finance,69,Low,Midwest,43.0,43,30,8.35,0,0,1,13680.0,0
1082.0,"Washington, Lynch and Johnson",8,9 ,Finance,69,Low,Midwest,33.0,39,19,3.71,0,0,0,13034.0,0
1082.0,"Washington, Lynch and Johnson",8,10,Finance,69,Low,Midwest,28.0,42,17,4.79,0,0,0,12280.0,0
1082.0,"Washington, Lynch and Johnson",8,11,Finance,69,LOW ,Midwest,38.0,44,28,8.34,0,0,2,13107.0,0
1082.0,"Washington, Lynch and Johnson",8,12,Finance,69,Low,Midwest,29.0,49,35,11.06,0,0,2,11966.0,0
1083.0,Powell-Montgomery,1,1,Healthcare,387,Low,Southwest,155.0,255,131,0.89,0,0,2,12033.0,0
1083.0,Powell-Montgomery,1,2,Healthcare,387,Low,Southwest,149.0,260,127,2.82,0,0,2,11887.0,0
1083.0,Powell-Montgomery,1,3,Healthcare,387,Low,Southwest,139.0,259,112,9.73,0,0,2,11734.0,0
1083.0,Powell-Montgomery,1,4,Healthcare,387,Low,Southwest,145.0,264,169,4.52,0,0,1,11787.0,0
1083.0,Powell-Montgomery,1,5 ,Healthcare,387,Low,Southwest,152.0,266,130,9.23,0,0,1,11880.0,0
1083.0,Powell-Montgomery,1,6,Healthcare,387,Low,Southwest,155.0,264,90,5.88,0,0,1,11946.0,0
1083.0,Powell-Montgomery,1,07,Healthcare,387,Low,Southwest,148.0,265,116,3.1,0,0,1,11826.0,0
1083.0,Powell-Montgomery,1,8,Healthcare,387,Low,Southwest,148.0,266,86,5.84,0,0,1,11817.0,0
1083.0,Powell-Montgomery,1,9,Healthcare,387,Low,Southwest,151.0,266,166,0.28,0,0,2,11864.0,0
1083.0,Powell-Montgomery,1,10,Healthcare,387,Low,Southwest,165.0,271,86,4.23,0,0,1,12037.0,0
1083.0,Powell-Montgomery,1,11,Healthcare,387,Low,Southwest,171.0,278,98,10.59,0,0,99,12063.0,0
1083.0,Powell-Montgomery,1,12,Healthcare,387,Low,Southwest,150.0,272,82,9.68,0,0,1,11796.0,0
1084.0,"Steele, Williams and Preston",1,1,Finance,475,Low,West,171.0,291,121,0.49,0,1,2,12428.0,0
1084.0,"Steele, Williams and Preston",1,2,Finance,475,Low,West,170.0,293,124,6.93,0,1,2,12397.0,0
1084.0,"Steele, Williams and Preston",1,3,Finance,475,Low,West,178.0,293,138,4.82,0,1,1,12512.0,0
1084.0,"Steele, Williams and Preston",1,4,Finance ,475,Low,West,171.0,290,89,10.17,0,1,0,12437.0,0
1084.0,"Steele, Williams and Preston",1,5,Finance,475,Low,West,176.0,293,91,5.84,0,1,0,12483.0,0
1084.0,"Steele, Williams and Preston",1,6,Finance,475,Low,West,170.0,297,93,7.43,0,1,2,12364.0,0
1084.0,"Steele, Williams and Preston",1,7,Finance,475,Low,West,183.0,292,145,5.5,0,1,2,12592.0,0
1084.0,"Steele, Williams and Preston",1,8,Finance,475,Low,West,163.0,294,117,1.34,0,1,2,12289.0,0
1084.0,"Steele, Williams and Preston",1,9,Finance,475,Low,West,171.0,294,129,6.64,0,1,4,12403.0,0
1084.0,"Steele, Williams and Preston",1,10,Finance,475,Low,West,141.0,294,87,10.25,0,1,5,11974.0,0
1084.0,"Steele, Williams and Preston",1,11,Finance,475,Low,West,111.0,292,133,6.94,0,1,3,11557.0,0
1084.0,"Steele, Williams and Preston",1,12,Finance,475,Low,West,83.0,297,60,7.67,0,1,99,11134.0,1
1085.0,Vaughn-Williams,3,1,HEALTHCARE,342,High,West,0.0,0,0,0.0,0,0,0,67500.0,0
,Vaughn-Williams,3,2,Retail,342,High,West,0.0,0,0,0.0,0,0,0,67500.0,0
1085.0,Vaughn-Williams,3,3,Retail,342,High,West,182.0,269,98,1.15,0,0,99,92412.0,0
1085.0,Vaughn-Williams,3,4,Retail,342,low,West,194.0,270,139,1.86,0,0,2,93733.0,0
1085.0,Vaughn-Williams,3,5,Retail,342,High,West,187.0,273,165,3.7,0,0,2,92677.0,0
1085.0,Vaughn-Williams,3,6,Retail,342,High,West,195.0,274,130,9.27,0,0,1,93518.0,0
1085.0,Vaughn-Williams,3,7,Retail,342,High,West,181.0,276,147,2.65,0,0,2,91758.0,0
1085.0,Vaughn-Williams,3,8,Retail,342,High,West,192.0,277,149,2.94,0,0,1,92934.0,0
1085.0,Vaughn-Williams,3,9,TECH ,342,High,West,197.0,280,168,10.95,0,0,2,93262.0,0
1085.0,Vaughn-Williams,3,10,Retail,342,High,West,184.0,274,142,1.84,0,0,2,92253.0,0
1085.0,Vaughn-Williams,3,11,Retail,342,High,West,188.0,-1,164,7.33,0,0,2,92326.0,0
1085.0,Vaughn-Williams,3,12,Retail,342,High,West,203.0,-1,152,11.18,0,0,2,93380.0,0
1086.0,Mccall-Prince,3,1,Manufacturing,358,Low,West,0.0,0,0,0.0,0,1,0,9480.0,0
1086.0,Mccall-Prince,3,2,Manufacturing,358,Low,West,0.0,0,11,0.0,0,1,0,9480.0,0
1086.0,Mccall-Prince,3,3,Manufacturing,358,Low,West,194.0,293,98,8.76,0,1,1,12741.0,0
1086.0,Mccall-Prince,3,4,Manufacturing,358,Low,West,194.0,295,122,1.62,0,1,1,12722.0,0
1086.0,Mccall-Prince,3,5,Manufacturing,358,Low,West,211.0,294,228,4.12,0,1,1,12974.0,0
1086.0,Mccall-Prince,3,6,Manufacturing,358,Low,West,198.0,291,161,7.87,0,1,2,12818.0,0
1086.0,Mccall-Prince,3,7,Manufacturing,358,Low,West,223.0,295,193,8.68,0,1,2,13135.0,0
1086.0,Mccall-Prince,3,8,Manufacturing,358,Low,West,204.0,295,148,7.46,0,1,1,12864.0,0
1086.0,Mccall-Prince,3,9,Manufacturing,358,Low,West,209.0,300,157,8.88,0,1,2,12886.0,0
1086.0,Mccall-Prince,3,10,Manufacturing,358,Low,West,215.0,9999,177,7.4,0,1,2,12970.0,0
1086.0,Mccall-Prince,3,11,Manufacturing,358,Low,West,230.0,307,197,7.48,0,1,2,13107.0,0
1086.0,Mccall-Prince,3,12,Manufacturing,358,Low,West,212.0,299,130,8.69,0,1,1,12938.0,0
1087.0,Morgan LLC,2,1,Tech,268,Low,Southwest,0.0,0,0,0.0,0,1,0,9480.0,0
1087.0,Morgan LLC,2,2,Tech,268,Low,Southwest,168.0,9999,93,9.64,0,1,1,13001.0,0
1087.0,Morgan LLC,2,3,Tech,268,Low,Southwest,173.0,233,130,7.89,0,1,2,13078.0,0
1087.0,Morgan LLC,2,4,Finance ,268,Low,Southwest,166.0,232,97,5.63,0,1,2,12965.0,0
1087.0,Morgan LLC,2,5,Tech,268,Low,Southwest,178.0,235,107,0.62,0,1,99,13141.0,0
1087.0,Morgan LLC,2,6,Tech,268,Low,Southwest,165.0,237,108,6.24,0,1,1,12884.0,0
1087.0,Morgan LLC,2,7,Tech,268,Low,Southwest,,236,95,1.79,0,1,2,12825.0,0
1087.0,Morgan LLC,2,8,Tech,268,Low,Southwest,178.0,241,93,0.86,0,1,1,13062.0,0
1087.0,Morgan LLC,2,9,Tech,268,Low,Southwest,177.0,241,91,5.15,0,1,2,13045.0,0
1087.0,Morgan LLC,2,10,Tech,268,Low,Southwest,166.0,240,83,4.42,0,1,1,12865.0,0
1087.0,Morgan LLC,2,11,Tech,268,Low,Southwest,165.0,242,126,9.37,0,1,99,12824.0,0
1087.0,Morgan LLC,2,12,manufacturing,268,Low,Southwest,169.0,244,125,2.56,0,1,1,12869.0,0
1088.0,Ramirez-Vasquez,1,01,Manufacturing,136,High,Southeast,92.0,124,51,5.25,0,0,2,94471.0,0
1088.0,Ramirez-Vasquez,1,2,Manufacturing,136,High,Southeast,98.0,127,69,0.31,0,0,2,95407.0,0
1088.0,Ramirez-Vasquez,1,3,Manufacturing,136,High,Southeast,92.0,126,63,2.7,0,0,2,94100.0,0
1088.0,Ramirez-Vasquez,1,4,Manufacturing,136, mid,Southeast,95.0,129,52,6.61,0,0,1,94298.0,0
1088.0,Ramirez-Vasquez,1,5,Manufacturing,136,High,Southeast,,129,82,11.74,0,0,2,94053.0,0
1088.0,Ramirez-Vasquez,1,6,Manufacturing,136,High,Southeast,95.0,132,54,,0,0,2,93770.0,0
1088.0,Ramirez-Vasquez,1,7,Manufacturing,136,High,Southeast,101.0,130,119,1.32,0,0,2,95573.0,0
